,Tweets,date
1087,"Guys @Ptikhi7 has got the drafts. 

Can someone upload these drafts on some google drive and share the link with everyone?",2023-03-14 17:15:21+00:00
1088,"💗Rts &amp; Likes are appreciated💗

˗ˏˋOPEN PRE-ORDER CAHOL ˎˊ˗

           by pvrpleskyfiles

💰58k
💵 DP : 38k/pcs 
🗓10 - 17 Maret 2023
Pelunasan via co🍊

🔗 Form Order : https://t.co/zCt47PGLCC https://t.co/948nHSr0HF",2023-03-14 17:15:21+00:00
1089,"Thando Channel in collaboration with Level H, Ngano Creatives and Zimbabwe International Film Festival is excited to present The Smart Money Women Zimbabwe Breakfast Meeting on the 30th of March 2023 in Harare.
Reserve your seat using the link below.
 
https://t.co/8ORy34drsf https://t.co/l0WIWJtG4s",2023-03-14 17:15:21+00:00
1090,"Did you know Google uses data from your Gmail messages? Learn more about securing your email and why TruVISIBILITY is the most secure email software choice for businesses. #SecureEmail #EmailSecurity #BusinessEmail

https://t.co/LmE12Y0H0s https://t.co/afLqW0tkCN",2023-03-14 17:15:20+00:00
1091,"After 20 years I can finally build this interface :D!!☝️☝️

How it works: human (me) moves fingers-&gt;webcam records fingers-&gt;AI (Google's MediaPipe) recognizes fingers and gestures-&gt;human interacts with web elements.

Link to the code in the next tweet: https://t.co/eQNPii6b7x",2023-03-14 17:15:20+00:00
1092,I hate when people act like they don’t know how to do anything. like google it and then call gang,2023-03-14 17:15:19+00:00
1093,I want this to pop up every time someone Google's Jordan Peterson. I'm doing my part. https://t.co/WKTNsgxaJF,2023-03-14 17:15:19+00:00
1094,"@HeidiTown Hi, Heidi. Glad you're enjoying the experience! Don't hesitate to let us know here if you have any questions: https://t.co/0d1asl9oU2.",2023-03-14 17:15:19+00:00
1095,The deadline to sign up to caucus is TODAY! Make your voice heard in this important election by filling out this 2-minute google form: https://t.co/FpAq7kLIOq https://t.co/Lwv41vkQLC,2023-03-14 17:15:18+00:00
1096,"Trans* individuals have been under-represented &amp; under-recognized in the community of medicine, and have been subject to discrimination, microaggressions &amp; exclusion.

Join us on Mar 27 for Trans* at Temerty Med, to discuss solutions to these issues ⬇️

🔗https://t.co/3GBBpxZtuy https://t.co/xU1DMl1Zot",2023-03-14 17:15:18+00:00
1097,@photoRob2022 @pianoman817 @jsolomonReports Also I told exactly what to type into google to find what you are looking for. If you can’t do that. That’s a you problem.,2023-03-14 17:15:16+00:00
1098,"Attention all #developers and #blockchain enthusiasts! 🚀

Build and test your #dApps with 5ireChain and earn big rewards for your contributions. It's time to bring your A-game!🔥

Get started▶️ https://t.co/RBcKUKlwA5

Rewards: Phase 1 ▶️https://t.co/86jENo3HWI https://t.co/pjHfrk4WWA",2023-03-14 17:15:15+00:00
1099,Founders willing to get these gems for your community can fill in the form here - https://t.co/uUn81BckWO,2023-03-14 17:15:15+00:00
1100,@usykaa @Tyson_Fury @rtfight_com You can tell this was fresh and unrehearsed because he got it from Google Translate on what he wanted to say.,2023-03-14 17:15:15+00:00
1101,Lord and Miller are the writers. Is Google search broken for y'all or something? https://t.co/BvZYC2e9Ra,2023-03-14 17:15:15+00:00
1102,"Hold up, you've thought of a way Google image search could become even shittier than Google Lens already is. https://t.co/oCLAREp50h",2023-03-14 17:15:15+00:00
1103,"CS - Latest News - Hiring freeze for Fintech firms - Credit Strategy

https://t.co/PyYV9FSlBQ

#fintech #finserv @RalexJimenez @FinMKTG @Damien_CABADI @clagett @BristowColin @UrsBolt @efipm @Xbond49 @insurtechforum @jblefevre60 @BetaMoroney @JimMarous",2023-03-14 17:15:14+00:00
1104,"This is very disappointing. I’ll discuss on radio this evening.
https://t.co/PfWduAktuO",2023-03-14 17:15:13+00:00
1105,"kibler google what does ""the ring tempts you"" mean",2023-03-14 17:15:13+00:00
1106,"Fresh beers in our new @GarageBeerCo pre-order!👇

⚡️ROLLO AMARETTO | 7.7% | IMPERIAL BCN WEISSE

⚡️STEREOPHONIC | 8.2% | WHEAT DIPA

⚡️MONOPHONIC | 8.2% | OAT DIPA

⚡️LA SALUT | 5% | IPA DEL BARRIO

Check out the full list here &amp; order now👇
https://t.co/IvWr8sfYir https://t.co/CDN9AfR0Uh",2023-03-14 17:15:13+00:00
1107,"@stats_feed Every minute on Internet, 2022:

- 231 million emails
- 16 million texts
- 5.9 million Google searches
- 1.7 million new Meta content
- 500 hours new YouTube videos 
- 105K Zoom hours
- $438K Venmo sent
- $443K Amazon spend
- $90M cryptocurrency spend
- 347K new Twitter content",2023-03-14 17:15:12+00:00
1108,"Guys @Ptikhi7 has got the drafts. 

Can someone upload these drafts on some google drive and share the link with everyone?",2023-03-14 17:15:12+00:00
1109,"The podcast Mind Full of Everything is looking for guests in healing-centric work, particularly decolonizing #healing #practices and integrating indigenous knowledge around reciprocity, care and kinship in this work. Submit yourself if qualified. https://t.co/ceyqDpnYsk https://t.co/TNisocgwyy",2023-03-14 17:15:11+00:00
1110,"@TomLothario I used the Whispers eyes for years, but I didn't find a update for werewolf 🥲 so I changed to this ones https://t.co/jymlmtrG06",2023-03-14 17:15:11+00:00
1111,"If you would like to experience the same with selling or buying your home, call or text me at 📞727-409-3521 or email me at 📧kathy@kathycongdon.com

See more Reviews Here or Leave your own review 🔽🔽🔽
Zillow: https://t.co/zG8FoSEFWd
Google: https://t.co/eeAYGYWCIg https://t.co/Z21JrjF5kA",2023-03-14 17:15:11+00:00
1112,"If you have been waiting to harness the power of #generativeai, #PaLM APIs #VertexAI with generative AI are here, leveraging years of research and development on large language models (e.g. #transformers) and our specialized #TPU chips @Google https://t.co/AH6pClRKzX",2023-03-14 17:15:11+00:00
1113,"Well that day finally came. Not really much to say about it yet since I'm still processing, but I've received my notice of termination from Google Switzerland today, as did about 250 of my fellow colleagues...",2023-03-14 17:15:10+00:00
1114,"What👏a👏quote👏from👏Lush👏

""We wouldn’t ask our customers to meet us down a dark and dangerous alleyway – but some social media platforms are beginning to feel like places no one should be encouraged to go."" https://t.co/1k1gVASG9U",2023-03-14 17:15:10+00:00
1115,Me when someone doesn't believe me and they Google it and see I'm right https://t.co/Aflc1HkKFI,2023-03-14 17:15:10+00:00
1116,"✿ ˗ˋ vinci hand banner  ˊ˗ ✿

for those interested this is the hand banner i made and used in mall show at  gapan you can print this out if you want but if using for bulk printing giveaway please dm me :))

🔗https://t.co/iJ0r6eJb0q

#HORI7ON_VINCI @HORI7ONofficial https://t.co/GMlFwEqD5j",2023-03-14 17:15:10+00:00
1117,"Buy $PEL 💡 X100 this month 🚀 80k mc and 6m sc 🚀🚀 Buy now it will go crazy with @binance and @coinbase listings and @Google @Opensea partnerships 🚀

$BTC $ETH $XRP $SOL $LTC $APT $BNB $SHIB $DOGE $MATIC $GALA $MAGIC $OCEAN
 $ASTR $APT $OKB $LUNA $WEMIX $APE $DGB https://t.co/egweQnNZpM",2023-03-14 17:15:10+00:00
1118,"1/ Announcing the #NYXS Global Beta Launch Event campaign, running from March 13 - 27! 🥳

Complete the tasks on Gleam for a chance to earn from $50,000 in X-Coins 💰

Rules below 🧵

➡️ https://t.co/C9DthRA3mH

👉 iOS: https://t.co/qK3caepJBU
👉 Android: https://t.co/EaRZLtfbL2 https://t.co/xy6KRdtDhF",2023-03-14 17:15:09+00:00
1119,"Beleaguered German health minister, Karl Lauterbach, admits ""what he had long denied, namely ugly vaccination side effects. With this change in tune, he gets both his boss and himself in trouble.""
--@Tim_Roehn (my translation with help from Google)
https://t.co/VjfekZpu9Y",2023-03-14 17:15:09+00:00
1120,"We said more POKER♣️ 

TWO Poker Tournaments by Candy Club this week!

Wen? 14 &amp; 16 Mar, 3pm UTC +8

💸 $1,000 prize pool each tournament for 60 lucky winners
👀 Invitation only

Grab your seat:
🔗https://t.co/T0BH02lkPu https://t.co/ssxHw0QDgp",2023-03-14 17:15:09+00:00
1121,"Got to visit the Google offices today for Startup Community Day for women founders. 

What an incredible opportunity! Thanks @googlecloud https://t.co/E9n9O2BW1Y",2023-03-14 17:15:09+00:00
1122,Google On A Site With A Long History Of Spamming - Can It Rank Again? https://t.co/YZP585B3Eo,2023-03-14 17:15:09+00:00
1123,"🔥CURRENT STATUS FOR Y T ADS🔥
👉 GOAL: $2K (more is better☝️)
✏️ STATUS: 0%

SVTbb funding form: https://t.co/66IDq6XINF

 https://t.co/T2R3HS8LNl",2023-03-14 17:15:08+00:00
1124,"CS - Latest News - Hiring freeze for Fintech firms - Credit Strategy

https://t.co/PyYV9FSlBQ

#fintech #finserv @RalexJimenez @FinMKTG @Damien_CABADI @clagett @BristowColin @UrsBolt @efipm @Xbond49 @insurtechforum @jblefevre60 @BetaMoroney @JimMarous",2023-03-14 17:15:07+00:00
1125,"""Let It Go"" by Keyshia Cole/Missy Elliott/Lil' Kim - Just Like You!
https://t.co/F4AzxmuZq6
RADIO for Smartphones: keep listening.",2023-03-14 17:15:07+00:00
1126,"Free Gifts for ladies only on opening of First women store in Pakistan. Do visit us this Friday and Saturday at Moti bazaar plaza in Bahria Town Pindi, 
For details
92 318 5320825
Location 🇵🇰
Rabi Pirzada Women Store
https://t.co/Ke2VAoI6j0 https://t.co/HzoZeTeyg2",2023-03-14 17:15:07+00:00
1127,@warrior19RN Private check the comments and reviews on Yelp. Or Google reviews are fairly accurate. It will definitely show the low lives cause their name will be shit in the review section.,2023-03-14 17:15:07+00:00
1128,(Washington Times):#Google unveils #AI tools to beat writer's block amid scramble to compete with rivals : Google revealed new generative artificial intelligence tools Tuesday to assist people in overcoming writer's block amid .. https://t.co/dgaYELTxWm,2023-03-14 17:15:07+00:00
1129,"2023 Lee Jeno Birthday Project: 
 𝐏 𝐄 𝐓 𝐑 𝐈 𝐂 𝐇 𝐎 𝐑 

—🌙 Donation Package Details ~

Donate here:
👑 Donation with package:
https://t.co/K0mS0LgIcl

💙 Donation only (no package):
https://t.co/xIyyWCBfmT 

#JENO #제노 #NCT제노 #NCTDREAM #JENO_Petrichor #jenobirthday https://t.co/YPbzRX02iH",2023-03-14 17:15:06+00:00
1130,"Excited about PaLM API: an easy and safe way for developers to build on top of our language models, and MakerSuite, a tool to jumpstart prototyping - both in private preview today. @googlecloud customers can also access these models + more via Vertex AI. 
https://t.co/ajijHlgdMh",2023-03-14 17:15:06+00:00
1131,I hate when people act like they don’t know how to do anything. like google it and then call gang,2023-03-14 17:15:06+00:00
1132,"@Sam_ar35 @KhaannFarhaan Its not called copied , its plagiarism
He downloaded it from Google and tweeted it as his own , look carefully at the bottom you will see the actual number of likes , comments and rts on the original tweet and look at the full pic its a screenshot.
He's trying to fool people lol",2023-03-14 17:15:05+00:00
1133,Google's AI push is expanding to health care https://t.co/8u6SmuF9lL,2023-03-14 17:15:05+00:00
1134,"@PixalateInc's February 2023 #Mobile App Spoofing Report For Apple and Google App Stores reveals language/phrasebook #apps and puzzle games appear in top spots.

Find out more in our blog and get free access to the full list:
https://t.co/G2arhcnER4",2023-03-14 17:15:05+00:00
1135,"Today in AI:

- multiple Google AI launches/previews
- Antrhopic's Claude (ChatGPT competitor) is live
- GPT-4 is here

🤯🤯🤯",2023-03-14 17:15:05+00:00
1136,"How to Use Google: 12 Different Ways to Find What You Are Looking For...

https://t.co/9sgXHAjk0j",2023-03-14 17:15:04+00:00
1137,Track Users Across Apps and Websites With Latest Google Analytics Update - Contently https://t.co/oMsD33S2I6 #news https://t.co/bDUyqgXOCl,2023-03-14 17:15:04+00:00
1138,"@Google Hello, Sir, I could not skip it, dear. Now I am on my computer, and I was unable to log in or bypass the problem of requesting two-step verification. My account is on the computer, but since the last time I changed the password, I was logged out.",2023-03-14 17:15:03+00:00
1139,"/Free Wallpaper MV You’re Blushing?🌟

เขินให้หน่อย (You’re Blushing?) - Gemini, Fourth

     pls : rt 
     link download 💌
🔗 https://t.co/HO2by8rnuH

Do not repropose, do not use commercially.⚠️
〖#เขินให้หน่อย #artworkคุณหนู #GeminiFourth  〗 https://t.co/qUxUYMZa1G",2023-03-14 17:15:03+00:00
1140,"@craigshoemaker Right now gives users using Google Workspace the ability to use AI assistance in Google Apps. Similar to https://t.co/00MTrFXNOs etc.

Allowed users to train the model with their own data sets.

(That's what I've gathered so far. Have to dig in tonight)",2023-03-14 17:15:03+00:00
1141,"When chat baits you into saying ""OK Google"" on stream https://t.co/OBQ1jjsYPX",2023-03-14 17:15:02+00:00
1142,Google AI features for Gmail and Docs up the ante against Microsoft  https://t.co/38ZvRqPMGe,2023-03-14 17:15:01+00:00
1143,"🏆 Win Big Reward Weekly

🧐GT price guess jackpot for Gateio International Community

✍️ Fill out the form and check out for more details: https://t.co/Oaz2kP1Y1G

🌠Like &amp; Follow @gate_io

🌠RT &amp; tag 3 friends

End at 00:00 UTC, Mar 17th

#Gateio #Jackpot #Crypto https://t.co/50XALun3gI",2023-03-14 17:15:01+00:00
1144,"MARCH 14 2023 JAM AGAINST THE DAM HIGHLIGHT THREAD &lt;333

The full performance video can be found here: https://t.co/L8Roa6EWW9 

All video credit goes to Franco's mom, thank you po Tita Ces :) https://t.co/U0eE4Ns3iG",2023-03-14 17:15:01+00:00
1145,"@kaytlinnoel listen, if you don't have the wherewithal to Google anything I pose as facts is not my problem.",2023-03-14 17:15:00+00:00
1146,"‼️💖🐸What the frog?! 🐸💖‼️
Giveaway time!

Which frog is your favourite? Let me know for a chance to win 3 enamel pins of your choice! 

Rules
🌟 RT this post
🌟 Fill this short survey https://t.co/QvrSCiV40q
🌟 Followers only
🌟 (opt) Check out the Kickstarter 

Ends: March 20 https://t.co/BOf5p9ftub",2023-03-14 17:15:00+00:00
1147,"@mattlikestapes yeah it's quite big which is why it took me so long to watch but... good qual
https://t.co/sFhUryf87I",2023-03-14 17:15:00+00:00
1148,"#Google announced it’s finally unleashing its generative #AI tools Tuesday, bringing a set of features to #Gmail and #GoogleDocs that will automatically create drafts based on simple prompts. https://t.co/hgvizksZB6",2023-03-14 17:15:00+00:00
1149,"My #jib11 photos, mainly #JensenAckles some #JaredPadaleck and #MishaCollins  [500 pix, 300mb] download link: https://t.co/Mpvfy3gF7V 
Personal use only, credit would be appreciated https://t.co/iQRfZjCfCN",2023-03-14 17:15:00+00:00
1150,"Nancy Grace - The spectacle of the Drew Peterson murder trial is underway.  The defense team spent their opening arguments attacking the victim, Kathleen  Savio. Drew Peterson's lawyer told the jury that https://t.co/wUGIrIbLNV",2023-03-14 17:15:00+00:00
1151,Lord and Miller are the writers. Is Google search broken for y'all or something? https://t.co/BvZYC2e9Ra,2023-03-14 17:14:59+00:00
1152,"Epic day in AI today. First Google announces release of their PaLM APIs, still private though. Then Anthropic launches Claude and then shortly after OpenAI launched GPT-4 - all in the same day, minutes / hours from each-other.

https://t.co/YYe3kwVX26 https://t.co/OqIYEGqJGi… https://t.co/mp0UZB5z0n",2023-03-14 17:14:59+00:00
1153,Me when someone doesn't believe me and they Google it and see I'm right https://t.co/Aflc1HkKFI,2023-03-14 17:14:59+00:00
1154,@JordanBeane_SD @HomelessCamping Kevin Dean 61 https://t.co/n9YYhfL0Dk,2023-03-14 17:14:58+00:00
1155,"When Google sends a signal, everyone should be paying attention. 

Now is the time to think of AI as an important component of any new strategy from here onwards https://t.co/mUivxDfbM9",2023-03-14 17:14:58+00:00
